Radius_[microns],slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141
7891.8,10.69028,9.92336,10.37685,10.0037,9.7093,10.02061,10.48626,9.96776,9.63636,10.33192,10.08721,10.04228,10.34408,9.87896,10.02326,10.22992,9.69345,9.9778,9.21142,9.77748,9.57505,9.87685,9.7743,10.0074,10.0449,10.1416,9.7405,10.1105,10.444,9.9175,10.4646,10.2104,9.8356,10.1792,10.167,10.2537,10.1327,10.1453,9.9836,10.306,9.6448,10.1348,9.4366,9.8631,9.7748,9.9773,10.2711,9.9286,10.1744,10.0011,10.3388,10.7653,10.4033,10.3483,10.2965,10.2141,10.4762,10.7785,10.2051,10.8018,10.9551,11.2378,11.2415,11.51,11.2981,12.2241,11.8367,12.5867,13.0698,13.1401,14.7505,16.667,18.8214,20.5544,22.4429,24.6501,27.8837,31.3483,33.0518,34.6369,35.3346,35.9043,36.5666,38.3198,36.9847,36.4281,33.5613,34.0053,35.4487,33.5677,33.546,34.5248,31.76,31.5481,31.9588,32.2933,30.7257,30.6142,29.3288,29.01,29.3652,29.5196,29.1031,28.0122,27.4075,28.6982,28.9683,27.6242,27.3494,25.491,26.9334,27.4408,26.0423,24.4958,26.0476,24.8584,26.4154,24.5671,22.3869,24.2616,22.8515,22.8462,23.4572,24.2881,23.1871,22.7685,23.2331,23.3938,23.1617,20.9799,22.787,22.8383,23.1892,22.8578,23.3044,22.7939,22.1823,21.7236,21.9662,20.7801,21.6982
7918.372,10.68068,9.90338,10.369,10.0262,9.7107,10.01692,10.46725,9.95579,9.625,10.33242,10.10317,10.05677,10.35426,9.87173,10.03712,10.24618,9.69159,9.97926,9.18231,9.73308,9.58133,9.91594,9.7527,10.0475,10.042,10.1845,9.7615,10.077,10.4301,9.9345,10.4929,10.2473,9.7718,10.179,10.1747,10.2265,10.1583,10.1736,10.0093,10.2991,9.6277,10.1103,9.4389,9.9012,9.7729,9.9312,10.2544,9.9116,10.1763,9.9929,10.333,10.75,10.4023,10.2964,10.2817,10.2183,10.4607,10.7773,10.196,10.8068,10.9378,11.2396,11.2233,11.4885,11.2413,12.1861,11.7473,12.5082,12.863,12.7598,14.1687,15.9023,17.8619,19.4061,21.3242,23.595,26.8493,30.3461,32.1659,33.9356,34.744,35.5033,36.3057,38.1561,36.9034,36.4323,33.6681,34.1446,35.7167,33.9165,33.923,34.8919,32.1086,31.9225,32.3166,32.6905,31.0175,30.9312,29.6332,29.3051,29.7014,29.792,29.375,28.345,27.6572,28.9973,29.2396,27.9301,27.607,25.7909,27.2211,27.7505,26.3586,24.7287,26.2664,25.1135,26.6845,24.8182,22.5922,24.4738,23.0333,23.0398,23.7265,24.5278,23.3335,22.9132,23.4192,23.5262,23.3335,21.1638,22.9722,23.0224,23.3843,22.9492,23.4345,22.946,22.3068,21.8368,22.1195,20.934,21.8472
7944.943,10.72062,9.8985,10.3969,9.97863,9.72596,10.03953,10.50534,9.95406,9.64423,10.32906,10.07692,10.04861,10.35203,9.88355,10.00641,10.2516,9.68216,9.94658,9.18109,9.79647,9.56036,9.88355,9.7847,10.0278,10.0625,10.1554,9.7569,10.1031,10.4509,9.9172,10.4931,10.2361,9.8237,10.18,10.172,10.2265,10.1416,10.1779,9.9749,10.3344,9.664,10.1015,9.4653,9.891,9.7858,9.9551,10.2532,9.9092,10.1469,9.9744,10.3301,10.7703,10.3787,10.3194,10.2767,10.2147,10.4231,10.7607,10.2035,10.7895,10.9375,11.2179,11.2233,11.4744,11.2356,12.1485,11.7046,12.3755,12.6918,12.4145,13.6314,15.1651,16.8392,18.3542,20.1715,22.4103,25.6517,29.2121,31.2158,33.0897,34.0219,34.9135,35.8681,37.8088,36.7452,36.4284,33.7569,34.3157,35.8755,34.1592,34.1784,35.1955,32.3996,32.2078,32.687,33.0454,31.3857,31.2516,29.9915,29.7041,30.0935,30.2244,29.7222,28.7618,28.0876,29.406,29.6811,28.3125,27.9589,26.1335,27.6015,28.156,26.7254,25.0839,26.6485,25.4706,27.086,25.125,22.9006,24.7927,23.3451,23.2922,24.0091,24.7959,23.6672,23.2073,23.688,23.8088,23.6154,21.3734,23.2244,23.2329,23.5561,23.1587,23.6838,23.1774,22.5235,22.0251,22.3232,21.1042,22.0337
7971.515,10.67728,9.8758,10.38588,10.02972,9.72452,10.05096,10.45276,9.92675,9.64278,10.32059,10.08439,10.03025,10.37155,9.85669,10.03185,10.25425,9.69268,9.95807,9.19321,9.76539,9.57325,9.91083,9.7776,10.0419,10.0393,10.1566,9.7553,10.0552,10.4368,9.9294,10.4761,10.2473,9.8036,10.1969,10.1863,10.2373,10.1571,10.1529,9.9782,10.302,9.6194,10.104,9.4273,9.8753,9.7548,9.9214,10.2351,9.9119,10.1476,9.9687,10.3004,10.759,10.3944,10.2935,10.233,10.1852,10.4262,10.7341,10.1545,10.7946,10.8503,11.1948,11.1943,11.449,11.1948,12.0924,11.6545,12.3105,12.4936,12.2118,13.2091,14.508,16.0679,17.3163,19.0568,21.2739,24.4756,27.9406,30.0552,32.1242,33.2834,34.319,35.4697,37.5775,36.7282,36.4437,33.8084,34.4384,36.043,34.2808,34.4071,35.4973,32.7251,32.4846,32.9713,33.2887,31.6598,31.5016,30.2346,29.9214,30.3381,30.3832,29.9952,28.8949,28.2404,29.6311,29.871,28.5372,28.1921,26.4124,27.8047,28.3116,26.8848,25.2601,26.7978,25.646,27.2442,25.2845,23.0467,24.9958,23.4315,23.4634,24.1008,24.9517,23.8195,23.3424,23.8153,23.9342,23.7288,21.4697,23.3482,23.3047,23.6359,23.2696,23.7734,23.2229,22.5568,22.0849,22.3275,21.1937,22.0701
7998.087,10.67214,9.89301,10.37288,10.00477,9.68909,10.03072,10.47828,9.95445,9.62235,10.29661,10.04926,10.03337,10.34905,9.86282,9.99417,10.23517,9.6928,9.94968,9.18856,9.77013,9.57362,9.90042,9.7558,10.0101,10.0185,10.1314,9.7617,10.0869,10.4168,9.9221,10.4502,10.2219,9.8088,10.1811,10.1515,10.2309,10.1234,10.1419,9.9672,10.2887,9.6483,10.1022,9.4396,9.8422,9.7733,9.9142,10.2431,9.9274,10.1531,9.9783,10.3024,10.7495,10.3851,10.2987,10.2421,10.1822,10.3761,10.7394,10.1472,10.7701,10.8888,11.1615,11.1796,11.4507,11.1875,12.1086,11.5959,12.2463,12.3776,12.0371,12.8644,13.9952,15.2956,16.4502,18.0042,20.0731,23.1404,26.6483,28.8046,31.0058,32.2632,33.6186,34.8099,37.1001,36.3332,36.2278,33.7055,34.4883,36.2617,34.5657,34.6843,35.8448,33.0355,32.8374,33.2887,33.7156,32.036,31.9264,30.5784,30.2908,30.6827,30.7945,30.3914,29.3273,28.6536,30.0556,30.268,28.9327,28.5922,26.7039,28.2002,28.7262,27.2945,25.5948,27.2087,25.9645,27.6594,25.5726,23.3136,25.2924,23.7585,23.7103,24.3904,25.2055,24.027,23.5583,24.0122,24.1801,23.9174,21.6706,23.4852,23.4942,23.8506,23.464,23.9062,23.4174,22.7532,22.215,22.518,21.3194,22.1769
8024.659,10.67059,9.89088,10.35861,10.00461,9.69775,10.04611,10.46977,9.92521,9.62551,10.3166,10.09682,10.03842,10.36629,9.89857,10.00359,10.22439,9.66496,9.96465,9.19775,9.77254,9.56762,9.91496,9.7802,10.0113,10.0051,10.1347,9.7464,10.0963,10.4467,9.9339,10.4488,10.2106,9.7946,10.1593,10.1803,10.2567,10.1368,10.1609,9.9672,10.3391,9.5999,10.0917,9.4262,9.8566,9.7766,9.9083,10.2259,9.8909,10.1327,9.9621,10.3069,10.7044,10.3663,10.2572,10.2336,10.1639,10.4191,10.7182,10.1562,10.731,10.8371,11.1475,11.1137,11.3888,11.1578,12.0307,11.5891,12.1957,12.3181,11.8781,12.6199,13.5507,14.6173,15.5717,16.9032,18.8115,21.8033,25.1972,27.3791,29.7044,31.2003,32.6578,34.0717,36.4985,35.9836,35.9759,33.5815,34.3391,36.2223,34.6178,34.8079,35.9775,33.2182,33.0184,33.4836,33.9769,32.269,32.1142,30.8023,30.4821,30.9477,31.0118,30.5774,29.5697,28.8376,30.292,30.4749,29.1393,28.7643,26.8765,28.2971,28.8678,27.3668,25.7321,27.3258,26.0512,27.7034,25.6849,23.3919,25.3438,23.8345,23.8017,24.4488,25.291,24.063,23.6189,24.0353,24.1762,23.9139,21.6936,23.4821,23.5272,23.877,23.4565,23.9411,23.4226,22.7515,22.2428,22.5471,21.292,22.2367
8051.23,10.66488,9.91542,10.34475,9.9743,9.68844,10.05514,10.50054,9.91649,9.60974,10.32441,10.06959,10.0439,10.34101,9.894,9.99625,10.26767,9.66542,9.94433,9.18576,9.76606,9.5439,9.88116,9.7912,10.0203,10.0321,10.1552,9.72,10.0851,10.4074,9.9095,10.4481,10.2088,9.7928,10.1649,10.1552,10.2088,10.1135,10.129,9.947,10.2714,9.599,10.06,9.402,9.8496,9.719,9.9122,10.182,9.8624,10.0937,9.9406,10.3094,10.7024,10.3678,10.2484,10.2232,10.1643,10.3929,10.674,10.1274,10.7184,10.8298,11.1092,11.1001,11.3496,11.1263,11.9855,11.5032,12.1515,12.205,11.719,12.4299,13.1895,14.0792,14.879,16.1001,17.7923,20.5905,23.8571,26.1033,28.432,30.0321,31.6804,33.2388,35.8678,35.4695,35.6285,33.402,34.3089,36.2907,34.7495,34.9786,36.174,33.3881,33.2939,33.8121,34.1836,32.5439,32.3753,31.0525,30.735,31.1296,31.2554,30.8448,29.7645,29.1258,30.4631,30.7323,29.3753,28.9866,27.0819,28.5573,29.1274,27.6226,25.9299,27.5712,26.3126,27.9577,25.8892,23.6328,25.5166,24.0021,24.0075,24.6563,25.485,24.2264,23.7784,24.25,24.3838,24.0701,21.8421,23.7077,23.6708,24.0503,23.5551,24.0899,23.5423,22.8646,22.3967,22.6017,21.44,22.296
8077.802,10.6461,9.89662,10.40823,9.99262,9.71255,10.01371,10.48576,9.97257,9.59916,10.31857,10.07015,10.04008,10.34019,9.86762,9.99578,10.25105,9.69515,9.94304,9.18143,9.78586,9.53112,9.87711,9.77,10.0095,10.0174,10.1329,9.7532,10.0781,10.4061,9.9351,10.4742,10.2162,9.7758,10.1698,10.1667,10.2078,10.1377,10.1118,9.9752,10.2938,9.6387,10.0818,9.4214,9.8476,9.7405,9.8935,10.2141,9.8797,10.144,9.9225,10.3143,10.6762,10.3597,10.2447,10.2236,10.135,10.3987,10.6751,10.1113,10.7257,10.8006,11.0876,11.0781,11.347,11.0934,11.9858,11.4673,12.0649,12.1366,11.6741,12.2184,12.9425,13.635,14.2416,15.3027,16.808,19.3439,22.5079,24.6835,27.0591,28.8059,30.6345,32.4077,35.0163,34.9383,35.3117,33.2162,34.2948,36.3407,34.8412,35.1603,36.4309,33.7173,33.6176,34.1793,34.5865,32.9193,32.7447,31.3887,31.0965,31.5907,31.6535,31.2004,30.1588,29.48,30.8924,31.1166,29.7938,29.3376,27.4736,28.9182,29.4773,27.9931,26.2558,27.9293,26.6239,28.269,26.222,23.8924,25.8539,24.3133,24.2859,24.9589,25.7447,24.5332,24.0063,24.5401,24.6377,24.3966,22.086,23.9578,23.8972,24.2395,23.8017,24.2758,23.7605,23.0802,22.5343,22.8634,21.5559,22.4837
8104.374,10.62245,9.93163,10.36888,9.99184,9.71429,10.0352,10.47857,9.91071,9.60867,10.28418,10.08571,10.03929,10.36582,9.85459,10.00204,10.23214,9.66582,9.9699,9.20306,9.74847,9.56582,9.8602,9.7413,9.977,9.999,10.1352,9.7643,10.0893,10.424,9.9097,10.4577,10.1847,9.7806,10.1673,10.1352,10.1827,10.1046,10.1551,9.9673,10.2954,9.6087,10.0474,9.4173,9.8276,9.7153,9.8959,10.2306,9.8704,10.0888,9.9398,10.2577,10.6903,10.3276,10.2607,10.2179,10.1163,10.3653,10.6709,10.1056,10.7179,10.7781,11.0791,11.0469,11.2878,11.0755,11.9449,11.4719,12.0362,12.0459,11.5495,12.101,12.6908,13.3337,13.7214,14.6179,15.9566,18.2403,21.151,23.2679,25.6051,27.3908,29.2837,31.1934,34.0536,34.1546,34.7225,32.8255,34.074,36.2622,34.8209,35.2908,36.6342,33.9709,33.8908,34.4617,34.8995,33.2199,33.1311,31.7357,31.3694,31.7969,31.9235,31.4383,30.3883,29.6617,31.0852,31.3459,29.9765,29.5418,27.6852,29.2082,29.7842,28.2209,26.5199,28.1857,26.9347,28.6071,26.5444,24.1546,26.1551,24.5459,24.5173,25.1755,26.0434,24.8015,24.2816,24.7413,24.9087,24.5939,22.25,24.1296,24.1128,24.4311,23.9923,24.5051,23.9577,23.2444,22.7082,22.9719,21.7276,22.6622
8130.945,10.70306,9.89979,10.34757,9.98892,9.71414,10.05433,10.45728,9.93407,9.63502,10.27584,10.07278,10.05327,10.34072,9.86762,10.02057,10.22679,9.67563,9.92933,9.19726,9.76002,9.58755,9.91508,9.7885,10.0121,9.9989,10.1424,9.7679,10.0575,10.4288,9.8998,10.4889,10.2041,9.7795,10.1725,10.144,10.2068,10.1213,10.1677,10.0032,10.2489,9.6023,10.0665,9.403,9.8439,9.7505,9.9182,10.1888,9.8565,10.1076,9.9241,10.27,10.6893,10.3497,10.2437,10.1867,10.0854,10.3449,10.6588,10.0844,10.6772,10.7737,11.0628,11.0422,11.288,11.0496,11.9109,11.4599,12,12.0163,11.4715,12.0084,12.5179,13.0295,13.3196,13.9757,15.1946,17.3207,19.9093,21.8929,24.1841,25.9694,27.8138,29.8834,32.8534,33.1672,33.9926,32.414,33.7147,36.0728,34.7943,35.3776,36.8281,34.2305,34.173,34.817,35.3397,33.6097,33.4905,32.1413,31.8518,32.2716,32.3908,31.9636,30.8318,30.0591,31.6187,31.798,30.4462,30.0649,28.0833,29.6835,30.2331,28.7073,26.9219,28.6619,27.3117,29.0527,26.9204,24.5185,26.5733,24.9467,24.8117,25.5501,26.298,25.0844,24.5517,25.0506,25.1435,24.8502,22.5148,24.4204,24.3565,24.6661,24.2321,24.6804,24.1772,23.4198,22.8439,23.1514,21.8882,22.8149
8157.517,10.70155,9.89021,10.34381,9.96546,9.70464,10.02629,10.45928,9.92474,9.61546,10.3,10.05155,10.05619,10.35619,9.83608,10.01753,10.2268,9.67577,9.90155,9.16289,9.75722,9.54227,9.87113,9.7856,9.9923,10.001,10.1227,9.7088,10.1057,10.4072,9.916,10.467,10.1804,9.7675,10.1804,10.1464,10.2309,10.1273,10.1428,9.9789,10.2686,9.6149,10.033,9.3562,9.8144,9.7211,9.8856,10.183,9.8366,10.0804,9.9139,10.2454,10.6933,10.3361,10.2284,10.1928,10.101,10.3237,10.6521,10.0856,10.6541,10.7242,11.0742,11.0144,11.2923,11.0407,11.8789,11.4175,11.9639,11.9876,11.4356,11.9397,12.3515,12.8026,12.967,13.5139,14.5082,16.4196,18.8325,20.5907,22.6943,24.5284,26.4876,28.5397,31.5495,31.9732,33.0062,31.6474,33.1675,35.5711,34.5753,35.1928,36.7278,34.1969,34.249,34.9577,35.4918,33.8387,33.7485,32.3505,32.0423,32.499,32.6325,32.1546,30.9768,30.3093,31.7675,32.0448,30.6289,30.1969,28.2021,29.7918,30.3454,28.799,26.983,28.733,27.3799,29.0737,27.0361,24.5129,26.4948,24.882,24.8531,25.518,26.3253,25.0974,24.5412,25.0371,25.116,24.8505,22.4021,24.3345,24.2866,24.6655,24.1536,24.6541,24.0851,23.3577,22.8247,23.1139,21.8222,22.7448
8184.089,10.68038,9.90084,10.37764,9.97838,9.69937,10.03112,10.45517,9.92458,9.64293,10.327,10.09863,10.04061,10.33914,9.89452,10.01002,10.22521,9.65665,9.91983,9.16878,9.76002,9.55063,9.8808,9.7521,10.0327,10.028,10.1303,9.77,10.0549,10.4167,9.9008,10.4378,10.1851,9.7637,10.116,10.1508,10.1878,10.097,10.1303,9.9478,10.2352,9.605,10.0617,9.3734,9.8175,9.712,9.8966,10.1693,9.817,10.039,9.894,10.2632,10.644,10.3091,10.2315,10.1909,10.0934,10.3402,10.6076,10.0659,10.634,10.7743,11.0385,11.0295,11.231,11.0237,11.8761,11.3929,11.9604,12.0074,11.4267,11.8128,12.2685,12.6197,12.7453,13.1577,13.9051,15.6498,17.8165,19.4293,21.3597,23.0501,25.0353,27.1714,30.1276,30.7954,31.8898,30.8307,32.4225,34.9889,34.1013,34.8502,36.4573,34.0338,34.1297,34.9082,35.5343,33.9024,33.8602,32.5522,32.2648,32.7453,32.8576,32.4214,31.2052,30.4594,32.039,32.2421,30.7811,30.4837,28.3687,29.9483,30.5353,28.9093,27.1572,28.8439,27.539,29.1788,27.0865,24.6197,26.634,25.029,24.9599,25.6487,26.4531,25.1456,24.6545,25.1108,25.2284,24.8929,22.5248,24.4008,24.3618,24.673,24.2099,24.6814,24.1577,23.433,22.8734,23.1287,21.8703,22.7954
8210.66,10.65958,9.90563,10.36067,10.00593,9.68528,10.03113,10.48123,9.917,9.61215,10.32559,10.10128,10.01235,10.29496,9.84338,9.99358,10.24358,9.68281,9.94219,9.18577,9.73814,9.54447,9.87895,9.7712,9.9748,10.0163,10.1334,9.7342,10.0499,10.3987,9.8958,10.4298,10.2055,9.7668,10.1542,10.1215,10.2317,10.0944,10.1146,9.9822,10.2683,9.5613,10.0637,9.375,9.832,9.6976,9.8888,10.1606,9.8365,10.0568,9.9042,10.251,10.6645,10.2915,10.2189,10.1754,10.1028,10.3127,10.5924,10.0469,10.6206,10.7134,10.996,10.9951,11.2589,10.9442,11.8631,11.3488,11.9363,11.9303,11.3478,11.7337,12.1344,12.4545,12.4496,12.8014,13.4303,14.9214,16.9076,18.3503,20.041,21.6611,23.4679,25.5568,28.5983,29.3962,30.709,29.7875,31.5835,34.254,33.6166,34.5183,36.2752,33.9397,34.1448,34.9565,35.6892,34.0292,34.0178,32.7154,32.4274,32.9007,33.0208,32.5514,31.4091,30.7342,32.1596,32.3898,30.9506,30.4654,28.5035,30.1324,30.629,29.0415,27.1986,28.9358,27.6097,29.333,27.1764,24.7159,26.7218,25.0815,25.0385,25.7144,26.5751,25.2401,24.6838,25.2011,25.3142,24.9496,22.5637,24.4541,24.4373,24.7727,24.2989,24.7683,24.1952,23.457,22.8641,23.1556,21.9061,22.788
8237.232,10.64553,9.89605,10.3368,10.00156,9.66008,10.02183,10.47557,9.9106,9.61227,10.31861,10.04158,10.02807,10.3394,9.85187,9.97817,10.21258,9.66424,9.9158,9.19595,9.74012,9.54366,9.8659,9.7422,10.0042,10.0078,10.1133,9.7438,10.0582,10.4189,9.922,10.4371,10.1975,9.7713,10.1492,10.1351,10.2001,10.0691,10.132,9.9678,10.2583,9.5967,10.0203,9.3721,9.7937,9.6913,9.869,10.1512,9.8706,10.0598,9.8404,10.2557,10.6596,10.3077,10.2219,10.1798,10.1024,10.3274,10.5868,10.027,10.6175,10.698,11.0177,10.9896,11.1871,10.9444,11.8306,11.368,11.8976,11.8976,11.3181,11.6923,12.0489,12.3181,12.2692,12.5364,13.0676,14.395,16.1554,17.4699,19.0567,20.5016,22.2188,24.2323,27.1133,28.0515,29.4657,28.8378,30.6471,33.3701,32.8617,33.882,35.7635,33.567,33.9044,34.7859,35.5748,33.9709,33.9688,32.631,32.3862,32.9304,32.9844,32.5161,31.3243,30.5868,32.1034,32.2672,30.8872,30.4964,28.4563,29.9943,30.6034,29.0078,27.2495,28.9891,27.645,29.3981,27.2214,24.7812,26.8035,25.184,25.158,25.855,26.6383,25.3378,24.7729,25.2505,25.3784,25.0722,22.605,24.5515,24.4751,24.8425,24.3274,24.803,24.2432,23.5364,22.9932,23.2438,21.9319,22.8659
8263.804,10.68418,9.89235,10.35918,9.98061,9.70561,10.0398,10.44541,9.92041,9.60663,10.28673,10.07398,10.04592,10.35918,9.88265,9.99082,10.23929,9.66684,9.92602,9.20306,9.75867,9.55918,9.89235,9.7577,10.0209,10.0148,10.1321,9.7199,10.0786,10.4005,9.9005,10.4531,10.1974,9.7801,10.1526,10.1689,10.199,10.1,10.1296,9.9592,10.2913,9.5571,10.0643,9.4097,9.8031,9.7056,9.8597,10.1689,9.8357,10.0551,9.8857,10.2393,10.6255,10.302,10.199,10.1434,10.0878,10.3015,10.5939,10.0281,10.5969,10.7209,11.0092,10.9316,11.1939,10.9546,11.8077,11.3163,11.8699,11.8454,11.2694,11.6541,11.9995,12.2418,12.1398,12.2663,12.7546,13.9097,15.4648,16.6005,17.9857,19.3122,20.8796,22.7893,25.6245,26.625,28.1189,27.7036,29.7474,32.5536,32.2316,33.376,35.3444,33.3153,33.6974,34.6837,35.4959,33.9648,34.1337,32.7903,32.5541,33.1173,33.2,32.7158,31.5791,30.8372,32.3347,32.5653,31.1372,30.7031,28.6679,30.2959,30.8469,29.2337,27.476,29.2128,27.8964,29.5934,27.4658,24.9821,27.0653,25.3985,25.3735,26.0622,26.8658,25.5531,25.0153,25.4153,25.5888,25.1821,22.8189,24.6801,24.6474,24.9816,24.5005,24.9,24.3776,23.6541,23.0276,23.325,22.0107,22.9071
8290.376,10.66529,9.91581,10.36312,9.98399,9.70248,10.03512,10.45351,9.93079,9.61829,10.30733,10.06715,10.01911,10.34039,9.87345,9.98141,10.22676,9.67149,9.96798,9.19215,9.74587,9.53202,9.87345,9.7247,9.9892,9.9819,10.1457,9.7345,10.0486,10.4112,9.9215,10.4458,10.1844,9.7665,10.126,10.1384,10.204,10.1018,10.0956,9.9282,10.2433,9.5584,10.0599,9.3838,9.7898,9.6756,9.8791,10.1312,9.8146,10.0589,9.8895,10.2567,10.6389,10.2918,10.1803,10.1544,10.0444,10.3048,10.6069,10.0382,10.5878,10.7138,10.9597,10.9452,11.1668,10.922,11.7815,11.2846,11.8858,11.8409,11.266,11.6271,11.9427,12.1451,12.0305,12.1281,12.4788,13.5243,14.892,15.8951,17.2712,18.4267,19.8471,21.5434,24.1978,25.1643,26.7614,26.4793,28.5227,31.5356,31.3275,32.6653,34.7459,32.8006,33.2789,34.327,35.2061,33.7624,33.8631,32.6219,32.4349,32.9917,33.1043,32.6462,31.483,30.8084,32.3497,32.5826,31.1302,30.7433,28.7536,30.3042,30.9246,29.3704,27.5238,29.2774,27.9421,29.6679,27.5579,25.0527,27.1043,25.4303,25.3951,26.1007,26.9778,25.5966,25.0894,25.5207,25.6426,25.2655,22.8481,24.7521,24.7361,25.0232,24.515,24.9706,24.3889,23.6823,23.1074,23.3502,22.0227,22.9747
8316.947,10.69055,9.90396,10.35925,9.96646,9.70274,10.02591,10.43953,9.90346,9.60112,10.2815,10.06657,10.03404,10.31606,9.83994,10.00407,10.21596,9.65498,9.93801,9.17429,9.76169,9.55234,9.8623,9.7536,9.9812,10.0076,10.094,9.7378,10.0742,10.4121,9.9085,10.4263,10.1819,9.7622,10.1204,10.1286,10.2215,10.0666,10.1047,9.9035,10.2403,9.5666,10.0335,9.3476,9.7927,9.6997,9.8298,10.1326,9.8293,10.0528,9.8913,10.2073,10.6016,10.2759,10.1733,10.1448,10.0574,10.2541,10.5513,9.9761,10.5569,10.657,10.9492,10.9456,11.1596,10.8709,11.7388,11.2678,11.8349,11.7927,11.2048,11.6006,11.8918,12.0386,11.8974,11.9588,12.2327,13.2276,14.4151,15.2261,16.3826,17.5249,18.9045,20.5635,23.0147,23.9329,25.3938,25.2271,27.3628,30.4599,30.5396,31.9563,34.1133,32.3486,33.0025,34.1128,35.0473,33.717,33.877,32.687,32.4827,33.1077,33.281,32.8791,31.7226,30.9863,32.5854,32.8018,31.4009,30.9583,28.94,30.5488,31.1062,29.5198,27.6916,29.4497,28.0523,29.81,27.6453,25.1672,27.2769,25.6148,25.533,26.2678,27.0818,25.7515,25.2027,25.6296,25.7693,25.4258,22.9573,24.8232,24.8252,25.1108,24.6448,25.065,24.5081,23.7429,23.1392,23.4157,22.1021,22.9944
8343.52,10.65631,9.87821,10.35651,9.98767,9.73225,9.98767,10.45266,9.90828,9.59369,10.29537,10.07002,10.04191,10.32002,9.87722,10.01627,10.23373,9.67258,9.92357,9.18491,9.75345,9.53994,9.87278,9.7446,10.0044,10.033,10.1119,9.7313,10.0276,10.4201,9.8856,10.4438,10.2002,9.749,10.1272,10.0858,10.178,10.0932,10.1179,9.9507,10.253,9.5542,10.0449,9.3703,9.7806,9.7115,9.8343,10.1144,9.7993,10.0355,9.858,10.1849,10.6267,10.2451,10.1736,10.1213,10.0454,10.2776,10.572,9.9862,10.5577,10.6603,10.929,10.9206,11.1341,10.8669,11.7298,11.2347,11.783,11.7934,11.1933,11.5533,11.8669,11.9793,11.7919,11.8235,12.0976,12.9344,14.0537,14.7194,15.68,16.6578,17.9329,19.4931,21.8215,22.6889,24.0355,23.9186,25.9734,29.0439,29.3062,30.8787,33.1972,31.6716,32.3674,33.5794,34.6918,33.4379,33.6425,32.571,32.4231,33.0064,33.1681,32.7894,31.6109,30.9152,32.4433,32.6923,31.2115,30.8274,28.7978,30.4137,30.9527,29.4063,27.5833,29.3225,28.0074,29.6829,27.5947,25.0602,27.1445,25.5227,25.4177,26.1262,26.9433,25.6479,25.1218,25.5074,25.6257,25.3126,22.8245,24.7239,24.7071,24.9832,24.5449,24.9418,24.3624,23.5853,23.0404,23.2451,21.9803,22.896
8370.091,10.6665,9.88411,10.37196,9.98836,9.70749,10.02986,10.45344,9.92561,9.59717,10.29302,10.0501,10.00759,10.37045,9.87045,9.98583,10.23178,9.67004,9.90891,9.15486,9.73381,9.5248,9.85678,9.7237,9.9843,9.9631,10.1215,9.7323,10.0511,10.3998,9.8942,10.4372,10.1584,9.7465,10.1331,10.0977,10.1989,10.0926,10.0612,9.9408,10.251,9.5668,10.04,9.3588,9.75,9.6822,9.8487,10.1043,9.8072,10.0223,9.8603,10.1989,10.6194,10.2632,10.1371,10.1321,10.0486,10.2763,10.5557,9.9823,10.5805,10.6503,10.9428,10.8826,11.1361,10.8573,11.6979,11.2075,11.7525,11.7429,11.169,11.5177,11.7728,11.9216,11.7039,11.6741,11.8841,12.6842,13.6948,14.2429,15.0562,15.8745,17.0374,18.4863,20.7915,21.6635,22.9934,22.8811,24.916,27.8477,28.1113,29.8041,32.2414,30.8942,31.705,32.96,34.1488,33.0157,33.3021,32.2809,32.25,32.8239,33.0729,32.6296,31.5688,30.8497,32.3674,32.6108,31.1483,30.7136,28.7399,30.3811,30.9145,29.3745,27.5774,29.293,27.9909,29.7348,27.581,25.1103,27.1878,25.4965,25.4868,26.1609,27.0066,25.6822,25.1164,25.54,25.6442,25.3011,22.8699,24.7667,24.7242,25.039,24.5081,24.9833,24.3618,23.664,23.0769,23.3153,22.0253,22.9286
