Radius_[microns],slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141
8928.097,4.376916,4.144157,4.253353,4.224617,4.091954,4.20546,4.195402,4.112069,4.074713,4.31513,4.39176,4.25287,4.34818,4.20642,4.24665,4.41284,4.2031,4.3587,4.1293,4.3333,4.3194,4.3721,4.4033,4.4923,4.5211,4.5546,4.4085,4.5359,4.66,4.4416,4.6949,4.6609,4.5924,4.4722,4.5077,4.6039,4.5383,4.5489,4.5034,4.5905,4.5148,4.5618,4.3922,4.4837,4.4703,4.5335,4.7615,4.5843,4.6456,4.6212,4.8003,4.7457,4.8731,4.8161,4.898,4.8305,4.8606,4.9746,4.8539,5.3166,5.3051,5.2601,5.3209,5.4813,5.2711,5.3606,5.4923,5.7605,5.8099,5.6092,5.8051,5.9962,6.0819,6.204,6.0484,6.0594,6.4425,6.6614,6.7088,6.8357,6.8511,6.9464,7.0225,7.4363,7.3501,7.4148,7.1523,7.4823,8.0402,8.0192,8.4152,9.033,8.8151,9.2854,9.8736,10.4813,10.3726,11.3056,11.5666,12.1777,13.0977,14.3266,14.5527,14.9679,16.567,17.1681,18.2663,18.5445,19.4162,19.1719,21.431,22.4171,22.2083,21.6992,23.8602,23.364,23.7658,24.2672,22.5211,24.5594,23.807,24.1346,25.1164,26.204,25.8793,24.9674,25.6638,27.1188,26.1418,24.1087,27.0584,26.6542,27.0694,27.5891,26.6973,27.1178,26.5407,26.1633,26.6537,25.3817,26.4928
8954.669,4.381757,4.161197,4.271235,4.208494,4.099421,4.190155,4.192085,4.126931,4.065637,4.32481,4.37452,4.22973,4.35183,4.22925,4.23649,4.41071,4.2389,4.3649,4.1472,4.3374,4.3108,4.3895,4.3924,4.4903,4.5391,4.5545,4.4315,4.542,4.6467,4.4903,4.6829,4.6535,4.5888,4.4595,4.5261,4.584,4.5299,4.5695,4.5,4.5869,4.5097,4.5758,4.3813,4.4764,4.4831,4.5695,4.7823,4.5671,4.6375,4.6366,4.7659,4.7548,4.8615,4.8349,4.8822,4.8296,4.8842,4.9701,4.8731,5.2925,5.3007,5.2852,5.3089,5.4836,5.2708,5.3591,5.472,5.7732,5.8113,5.5965,5.8098,5.9754,6.0695,6.1959,6.014,6.0492,6.402,6.612,6.6718,6.806,6.8152,6.9011,7.0135,7.3605,7.2891,7.3161,7.0652,7.3948,7.944,7.9266,8.263,8.8118,8.6366,9.0314,9.583,10.2075,10.0376,10.8238,11.0883,11.7432,12.6284,13.8504,14.0236,14.4812,16.0145,16.5734,17.7162,17.9498,18.8267,18.6375,20.8446,21.9459,21.791,21.374,23.5792,23.2042,23.6332,24.1771,22.5299,24.5936,23.846,24.2819,25.1771,26.3924,26.0531,25.1564,25.8108,27.2621,26.291,24.209,27.2867,26.8634,27.2273,27.7423,26.8847,27.3682,26.7461,26.3533,26.8861,25.5859,26.707
8981.24,4.363884,4.145191,4.248185,4.190109,4.083031,4.215971,4.171506,4.116606,4.039474,4.30172,4.3716,4.23049,4.35436,4.18603,4.23049,4.38929,4.2291,4.3407,4.1307,4.3117,4.3244,4.4011,4.4034,4.4823,4.5363,4.5799,4.4183,4.5358,4.6652,4.4737,4.6856,4.6506,4.5844,4.471,4.5277,4.5926,4.5272,4.559,4.5068,4.603,4.5091,4.5989,4.3616,4.4923,4.4578,4.5422,4.7409,4.5495,4.6357,4.6044,4.7663,4.7564,4.8512,4.8117,4.8897,4.7976,4.8512,4.9465,4.8566,5.3167,5.3167,5.2727,5.2809,5.471,5.2477,5.338,5.4592,5.7282,5.7582,5.5762,5.7582,5.9374,6.0404,6.167,5.9959,6.015,6.3779,6.5717,6.6438,6.755,6.735,6.8389,6.976,7.3226,7.265,7.2917,7.0113,7.2845,7.8258,7.7745,8.0817,8.6071,8.4188,8.8094,9.3253,9.8734,9.6974,10.4651,10.6488,11.1633,12.1293,13.2396,13.4365,13.8779,15.3598,15.9292,16.9741,17.2337,18.1166,17.9805,20.1352,21.2759,21.1724,20.8534,23.078,22.8389,23.265,23.9138,22.2922,24.3435,23.6497,24.0454,24.9496,26.2346,25.8702,25.0163,25.6706,27.0975,26.2028,24.1438,27.1624,26.7364,27.1838,27.7142,26.8131,27.3267,26.7418,26.3122,26.8834,25.5613,26.7545
9007.812,4.395755,4.163208,4.254245,4.200472,4.092453,4.213679,4.20566,4.111793,4.052359,4.30755,4.38066,4.25425,4.36934,4.21179,4.21557,4.4066,4.2288,4.3797,4.1278,4.3085,4.3061,4.3835,4.3967,4.4877,4.5226,4.5693,4.433,4.5396,4.6368,4.4731,4.6561,4.6401,4.5972,4.4538,4.5368,4.5561,4.5236,4.5467,4.4783,4.5788,4.4943,4.5731,4.391,4.4637,4.4448,4.5585,4.7608,4.5425,4.6642,4.5967,4.7538,4.7236,4.8382,4.8245,4.8759,4.8142,4.8557,4.9288,4.8585,5.2929,5.2986,5.2608,5.2792,5.4608,5.2627,5.3453,5.4736,5.7552,5.7646,5.5538,5.7481,5.9245,6.008,6.133,5.9552,5.9896,6.3491,6.5349,6.5972,6.7127,6.7212,6.8,6.9212,7.2552,7.2014,7.209,6.9476,7.2208,7.7434,7.6802,7.9854,8.5038,8.2726,8.6292,9.1146,9.6085,9.4453,10.1948,10.2981,10.8165,11.5976,12.6882,12.9,13.3283,14.7231,15.2665,16.3212,16.5,17.3764,17.2585,19.3632,20.4962,20.4486,20.2245,22.4552,22.2594,22.7481,23.4797,21.9689,24.0679,23.4005,23.8524,24.859,26.0486,25.7778,24.9382,25.6382,27.0717,26.1854,24.1387,27.1797,26.7731,27.1646,27.6915,26.8203,27.3156,26.7547,26.3599,26.941,25.5929,26.7764
9034.384,4.376838,4.160386,4.267463,4.217371,4.096967,4.192555,4.1875,4.109835,4.050092,4.3148,4.37592,4.25919,4.35708,4.21002,4.21232,4.39017,4.2114,4.3649,4.1425,4.307,4.2992,4.3704,4.3681,4.4779,4.5248,4.5717,4.4297,4.5437,4.6668,4.455,4.6921,4.6471,4.5841,4.4637,4.5253,4.563,4.5028,4.5239,4.4995,4.6153,4.4876,4.5717,4.3791,4.472,4.4577,4.5312,4.7422,4.5322,4.648,4.6149,4.7495,4.7348,4.8415,4.8061,4.8612,4.8203,4.8249,4.9301,4.8359,5.2716,5.2927,5.2307,5.2647,5.4458,5.227,5.3304,5.4559,5.7013,5.7569,5.5395,5.687,5.8966,5.9733,6.1153,5.9122,5.9674,6.3056,6.5276,6.5469,6.6471,6.671,6.7564,6.8888,7.2279,7.1457,7.1659,6.8897,7.1195,7.6466,7.5758,7.8906,8.3433,8.1043,8.4462,8.8897,9.3971,9.1774,9.8382,9.9338,10.4044,11.1549,12.1999,12.3571,12.7863,14.1576,14.6259,15.6011,15.9136,16.6999,16.5878,18.6471,19.7638,19.7964,19.5432,21.7803,21.6659,22.2486,22.989,21.608,23.7449,23.1618,23.6181,24.6627,25.9439,25.625,24.8603,25.5492,27.0175,26.188,24.1204,27.1388,26.7215,27.1659,27.6751,26.8244,27.2858,26.7394,26.3709,26.9219,25.6815,26.8373
9060.955,4.370057,4.160075,4.247175,4.211394,4.079567,4.20951,4.193974,4.10452,4.056026,4.31638,4.37571,4.24859,4.33239,4.21281,4.23164,4.4049,4.2585,4.3658,4.1436,4.3418,4.314,4.3814,4.3795,4.5024,4.5372,4.5918,4.4044,4.5259,4.661,4.4642,4.6474,4.6497,4.5904,4.484,4.5226,4.5739,4.5325,4.5306,4.4845,4.6073,4.5099,4.5678,4.3748,4.4826,4.4416,4.5169,4.7486,4.5311,4.6304,4.5937,4.7462,4.7156,4.8498,4.8046,4.8493,4.7933,4.8277,4.9416,4.8277,5.2825,5.2632,5.2556,5.2693,5.4421,5.2086,5.3169,5.4572,5.6944,5.7363,5.5443,5.678,5.8611,5.9506,6.0852,5.8828,5.9473,6.3008,6.4515,6.5235,6.6318,6.6403,6.7279,6.8253,7.1926,7.1036,7.1036,6.8484,7.0895,7.5946,7.5047,7.775,8.25,7.9911,8.2947,8.7298,9.1676,8.9741,9.6219,9.6996,10.1172,10.7641,11.7161,11.911,12.3103,13.5763,14.0589,14.9609,15.1893,15.9892,15.9011,17.9143,19.0099,19.0843,18.96,21.1596,21.1059,21.8357,22.6441,21.3164,23.468,22.9129,23.4962,24.5494,25.8154,25.5716,24.7947,25.5315,27.0099,26.1361,24.1361,27.1596,26.7669,27.2015,27.7486,26.9275,27.3503,26.9011,26.5042,27.0631,25.7844,26.9826
9087.527,4.37358,4.147254,4.273201,4.199811,4.089489,4.19839,4.180871,4.12358,4.058239,4.30161,4.37973,4.26089,4.35085,4.22206,4.21307,4.39962,4.2386,4.3688,4.1496,4.3201,4.3205,4.3722,4.384,4.4863,4.5213,4.563,4.4181,4.5298,4.6548,4.4664,4.6615,4.6113,4.5852,4.4811,4.5085,4.554,4.5213,4.5355,4.4792,4.5971,4.4901,4.5526,4.3726,4.4891,4.4247,4.5312,4.7401,4.5417,4.6051,4.5743,4.7424,4.7088,4.812,4.812,4.8518,4.7751,4.8319,4.9152,4.8343,5.2803,5.2566,5.2377,5.2334,5.4186,5.2225,5.2817,5.3887,5.6728,5.7225,5.4877,5.6738,5.8366,5.9228,6.0597,5.8617,5.893,6.2514,6.4399,6.4749,6.6027,6.5668,6.6761,6.8026,7.1203,7.0331,7.0701,6.7704,7.0275,7.5166,7.4006,7.6634,8.1345,7.8963,8.152,8.5507,9.0175,8.8224,9.4134,9.4569,9.8864,10.5038,11.3461,11.5379,11.9119,13.1548,13.581,14.4285,14.6771,15.4062,15.358,17.2528,18.3011,18.3641,18.2524,20.4186,20.4181,21.1402,21.9763,20.8016,22.9706,22.4957,23.1316,24.2637,25.5687,25.3655,24.6965,25.4432,26.9257,26.1245,24.1349,27.1884,26.7723,27.2083,27.7675,26.9228,27.4479,26.9295,26.5431,27.0777,25.8385,27.0028
9114.099,4.38804,4.130846,4.281924,4.196043,4.093076,4.203687,4.201889,4.136691,4.048111,4.31385,4.35971,4.24775,4.36646,4.21043,4.20908,4.36421,4.2527,4.3669,4.1295,4.3179,4.3013,4.3741,4.3862,4.4946,4.5297,4.5508,4.4285,4.5297,4.6605,4.4726,4.6736,4.6538,4.5895,4.4708,4.5076,4.5652,4.5279,4.5162,4.4811,4.571,4.4843,4.5585,4.366,4.4721,4.4483,4.518,4.7199,4.5247,4.6452,4.5841,4.7424,4.7095,4.7995,4.7855,4.8498,4.7756,4.8161,4.9096,4.8022,5.2941,5.277,5.2522,5.2235,5.4114,5.2064,5.2756,5.4119,5.6673,5.7091,5.4996,5.6817,5.8125,5.9015,6.0544,5.8489,5.8683,6.2077,6.415,6.4735,6.5495,6.5436,6.638,6.7545,7.0863,7.0301,7.0319,6.7437,6.9622,7.4744,7.3228,7.5904,8.0423,7.7734,8.0647,8.4294,8.8183,8.6219,9.1848,9.2527,9.6129,10.2086,11.0144,11.1133,11.4798,12.6749,13.1331,13.9906,14.1763,14.92,14.8453,16.679,17.7226,17.8134,17.7118,19.844,19.8665,20.5679,21.478,20.4159,22.6061,22.2986,22.9622,24.0976,25.5472,25.4204,24.7046,25.5103,27.0836,26.2469,24.2194,27.3228,26.9523,27.4501,28.0265,27.1102,27.6183,27.0409,26.6718,27.2639,25.9771,27.1655
9140.671,4.357211,4.136148,4.291271,4.186433,4.081594,4.191651,4.18074,4.116224,4.063567,4.33634,4.3686,4.22343,4.33302,4.19972,4.21347,4.37856,4.2272,4.3311,4.1224,4.3036,4.2913,4.3866,4.3956,4.4896,4.5038,4.5659,4.3947,4.5204,4.6437,4.4521,4.6698,4.6205,4.5892,4.4701,4.5308,4.5617,4.5242,4.5489,4.4953,4.6077,4.4877,4.5237,4.3724,4.4454,4.4217,4.5123,4.7287,4.5389,4.5968,4.5626,4.7334,4.7007,4.8259,4.7789,4.8316,4.7595,4.8088,4.8952,4.8121,5.269,5.25,5.2272,5.2415,5.4108,5.1869,5.2642,5.4028,5.6546,5.6765,5.4782,5.6243,5.7913,5.8885,6.0147,5.8041,5.8487,6.1883,6.3786,6.407,6.5128,6.5351,6.5972,6.7064,7.0503,6.9734,6.9976,6.7102,6.9127,7.3805,7.2761,7.5157,7.9108,7.6632,7.9246,8.306,8.6931,8.4682,9.0114,9.0565,9.4298,9.9725,10.7566,10.7936,11.0802,12.2538,12.6793,13.5066,13.731,14.4507,14.3947,16.157,17.2196,17.3107,17.2215,19.3382,19.4151,20.1637,21.102,19.9929,22.2936,21.9744,22.7149,23.8918,25.3439,25.2026,24.5906,25.4393,27.0161,26.1713,24.223,27.2789,26.9435,27.3762,27.9602,27.0593,27.5674,26.9867,26.6722,27.2163,25.9891,27.1945
9167.242,4.372293,4.167419,4.263538,4.189079,4.099729,4.191787,4.179603,4.114621,4.060469,4.31408,4.37274,4.25903,4.34883,4.23466,4.20893,4.3759,4.2216,4.3579,4.1385,4.3042,4.3299,4.3804,4.375,4.5041,4.5343,4.5857,4.4197,4.5316,4.639,4.4495,4.6512,4.6331,4.6011,4.4616,4.5176,4.5636,4.5036,4.5501,4.481,4.6092,4.4842,4.542,4.3466,4.468,4.4391,4.5077,4.7365,4.5406,4.5916,4.5875,4.7509,4.7139,4.8132,4.7784,4.8199,4.7599,4.8177,4.9066,4.7739,5.2626,5.2536,5.2175,5.2441,5.3831,5.19,5.2604,5.3863,5.6241,5.6597,5.4639,5.6286,5.7893,5.8439,5.9892,5.8222,5.8434,6.167,6.3448,6.3773,6.4833,6.4418,6.5758,6.6864,7.0135,6.9409,6.9454,6.6426,6.8831,7.3696,7.2274,7.4666,7.8696,7.5839,7.7969,8.1787,8.5257,8.2829,8.787,8.8069,9.1525,9.6886,10.4337,10.4197,10.6999,11.7671,12.2333,13.0366,13.2153,13.8949,13.8497,15.5041,16.4698,16.5866,16.5334,18.6024,18.662,19.4449,20.3439,19.3903,21.606,21.4156,22.1656,23.3921,24.8863,24.8718,24.3001,25.1936,26.8055,26.0176,24.0474,27.1349,26.8127,27.2599,27.8511,26.9869,27.5086,27.0131,26.6286,27.2595,26.0397,27.2306
9193.814,4.364777,4.149628,4.304368,4.190985,4.105483,4.195167,4.193308,4.130112,4.056692,4.31366,4.35827,4.27045,4.33783,4.21561,4.22677,4.39452,4.2086,4.3727,4.1357,4.3095,4.3002,4.3717,4.3773,4.4944,4.5209,4.5562,4.4057,4.5335,4.6473,4.447,4.6626,4.6515,4.6064,4.4656,4.4926,4.5599,4.4884,4.5386,4.4842,4.5748,4.4782,4.539,4.3569,4.473,4.4303,4.4981,4.7235,4.5135,4.5967,4.5674,4.7082,4.6989,4.7853,4.7928,4.8141,4.7495,4.8081,4.881,4.7844,5.2523,5.2537,5.2156,5.2244,5.3968,5.1938,5.2481,5.3652,5.6199,5.6482,5.4498,5.6125,5.7811,5.8309,5.9791,5.7914,5.7988,6.1552,6.3141,6.4029,6.4461,6.4419,6.5204,6.6301,6.9726,6.8834,6.8922,6.6222,6.8499,7.2955,7.1473,7.4099,7.8011,7.5033,7.7212,8.0455,8.4094,8.158,8.6389,8.652,8.9549,9.4605,10.2054,10.2598,10.4614,11.427,11.7695,12.5627,12.8183,13.4651,13.4033,15.0376,15.9554,16.0316,15.9823,17.9665,18.0999,18.8806,19.7621,18.8638,21.0441,20.8978,21.6803,23.0005,24.4698,24.5706,24.0934,25.0367,26.6097,25.902,24.0098,27.1036,26.7895,27.2937,27.8889,27.0581,27.5994,27.0362,26.7198,27.2658,26.0757,27.2821
9220.386,4.409671,4.135493,4.254562,4.192518,4.101734,4.196624,4.185675,4.110402,4.041514,4.33212,4.36086,4.2646,4.34307,4.23084,4.20803,4.39781,4.2231,4.3508,4.1154,4.297,4.292,4.3595,4.4033,4.4717,4.5283,4.5698,4.4261,4.5283,4.625,4.4562,4.6651,4.6341,4.5981,4.4649,4.5036,4.5511,4.4813,4.5182,4.4713,4.5703,4.4662,4.5251,4.3285,4.4484,4.4211,4.4868,4.7071,4.5182,4.578,4.5511,4.729,4.6943,4.8171,4.7724,4.8175,4.7714,4.8161,4.8928,4.797,5.2473,5.2445,5.2085,5.2094,5.401,5.1875,5.2637,5.3741,5.6172,5.6492,5.4161,5.6036,5.74,5.8203,5.9348,5.7468,5.7819,6.1049,6.2705,6.3193,6.4001,6.4357,6.4941,6.6291,6.9284,6.859,6.844,6.5693,6.8052,7.2299,7.1099,7.3367,7.7226,7.4544,7.6337,7.9813,8.2842,8.0424,8.4831,8.4658,8.7409,9.2254,9.937,9.9389,10.1323,11.0739,11.3828,12.0634,12.3358,13.0132,12.9822,14.5557,15.406,15.5242,15.4909,17.3837,17.4617,18.2532,19.188,18.2915,20.464,20.3604,21.1962,22.4612,24.0465,24.1414,23.708,24.7286,26.4092,25.7381,23.8595,27.0365,26.7021,27.1975,27.8572,26.9877,27.5192,27.052,26.6569,27.3349,26.0675,27.3266
9246.958,4.375229,4.152294,4.25367,4.195413,4.127064,4.188073,4.174312,4.124312,4.065596,4.31468,4.34862,4.25138,4.34358,4.1922,4.21514,4.39174,4.2362,4.3463,4.1514,4.3138,4.3188,4.3624,4.3766,4.4917,4.5115,4.5436,4.4096,4.5284,4.6477,4.4427,4.6532,4.633,4.5862,4.467,4.4963,4.5518,4.5083,4.5069,4.4683,4.5477,4.4633,4.5312,4.3615,4.4528,4.422,4.4826,4.7046,4.5032,4.5991,4.5587,4.7124,4.6991,4.7922,4.7661,4.8128,4.7638,4.7885,4.9041,4.7968,5.244,5.2358,5.2106,5.2142,5.3881,5.1532,5.2257,5.3463,5.594,5.6326,5.4303,5.5679,5.733,5.7894,5.9206,5.7381,5.7761,6.0679,6.2752,6.3018,6.3858,6.4073,6.4638,6.5656,6.9055,6.8133,6.8202,6.5417,6.7927,7.1986,7.0706,7.3151,7.6468,7.3789,7.5716,7.872,8.178,7.9266,8.3665,8.3312,8.5624,9.0518,9.6491,9.7041,9.8899,10.7959,11.1005,11.7463,11.8908,12.5252,12.5716,14.0578,14.9408,14.9839,14.9349,16.739,16.8326,17.5555,18.4963,17.7028,19.861,19.7817,20.5995,21.9358,23.5229,23.6959,23.322,24.3202,26.0284,25.4601,23.6679,26.8041,26.5408,27.0963,27.772,26.9275,27.4835,26.9904,26.6578,27.2881,26.0312,27.2729
9273.529,4.3671,4.125465,4.265799,4.185409,4.08829,4.203532,4.202137,4.105483,4.071096,4.31087,4.35269,4.2579,4.35688,4.20446,4.21515,4.38662,4.2351,4.3648,4.1441,4.3174,4.2853,4.3494,4.3992,4.4875,4.5116,4.5362,4.408,4.5246,4.6557,4.4605,4.6659,4.6292,4.579,4.4549,4.5098,4.5437,4.5098,4.5311,4.4582,4.5664,4.4749,4.5428,4.342,4.4512,4.4261,4.4981,4.7105,4.5149,4.586,4.5242,4.723,4.6961,4.7797,4.7574,4.8095,4.7537,4.7867,4.8889,4.7774,5.2388,5.2426,5.1798,5.2114,5.3806,5.1533,5.2063,5.349,5.5809,5.6315,5.3922,5.5572,5.7212,5.7602,5.8913,5.7263,5.7221,6.0358,6.2416,6.2551,6.3536,6.3504,6.4182,6.5455,6.8457,6.7807,6.789,6.5172,6.7217,7.1808,7.039,7.2644,7.6338,7.3271,7.5005,7.7979,8.0962,7.8369,8.2296,8.1993,8.4145,8.8494,9.48,9.4833,9.6292,10.5191,10.7867,11.3792,11.4675,12.0376,12.0232,13.5585,14.4447,14.5553,14.5572,16.3178,16.4322,17.1022,17.9619,17.256,19.3913,19.3123,20.1571,21.5246,23.0744,23.3225,23.039,24.0451,25.8183,25.2993,23.5186,26.7588,26.5437,27.1176,27.8276,27.0595,27.6106,27.1138,26.8025,27.4624,26.2096,27.4763
9300.101,4.389389,4.15063,4.266637,4.210432,4.082734,4.206385,4.189299,4.116457,4.058453,4.30171,4.36151,4.24371,4.35252,4.20009,4.20189,4.40423,4.2482,4.3795,4.134,4.3035,4.308,4.3763,4.3858,4.4964,4.5153,4.5562,4.4272,4.536,4.665,4.4546,4.6691,4.6331,4.5917,4.455,4.5076,4.5585,4.4964,4.5076,4.4726,4.5746,4.4568,4.5324,4.3507,4.4371,4.406,4.4919,4.7077,4.4964,4.5778,4.5454,4.6888,4.6772,4.7707,4.7469,4.8246,4.7563,4.786,4.8746,4.7725,5.2316,5.2221,5.1812,5.2032,5.3795,5.1317,5.2266,5.3548,5.5994,5.6192,5.4002,5.5558,5.7199,5.7878,5.8862,5.6781,5.7086,6.0405,6.21,6.2388,6.3431,6.3071,6.3858,6.5409,6.8525,6.7302,6.7428,6.4622,6.7226,7.1084,7.0144,7.2032,7.5643,7.2473,7.4757,7.7023,8.0094,7.7379,8.1502,8.0881,8.2981,8.6974,9.2734,9.2401,9.4371,10.2253,10.4982,11.0423,11.1241,11.6183,11.5454,12.9937,13.8228,13.9829,13.9991,15.7653,15.8961,16.522,17.4285,16.7014,18.7707,18.7374,19.6574,20.969,22.5904,22.8143,22.6115,23.6587,25.4222,25.0112,23.3494,26.522,26.4119,26.9978,27.7001,26.9964,27.5971,27.1237,26.8264,27.4748,26.2725,27.5252
9326.673,4.393178,4.163375,4.252244,4.198384,4.075404,4.20377,4.192101,4.125673,4.055655,4.32585,4.36715,4.24192,4.3667,4.21634,4.20916,4.38241,4.1988,4.3622,4.1311,4.2967,4.3146,4.3546,4.3694,4.4973,4.4856,4.5579,4.4134,4.5085,4.6369,4.4408,4.6575,4.6418,4.5768,4.452,4.5004,4.5557,4.5058,4.5189,4.4798,4.561,4.4497,4.4973,4.3613,4.4488,4.4363,4.4928,4.6952,4.5067,4.5835,4.5557,4.6881,4.6634,4.7751,4.7487,4.7953,4.7455,4.7706,4.8739,4.7841,5.1984,5.2244,5.2074,5.2015,5.3523,5.1759,5.2101,5.329,5.5911,5.6185,5.3757,5.5296,5.6809,5.7558,5.8564,5.6724,5.6715,6.0162,6.1625,6.2127,6.2998,6.285,6.3447,6.4412,6.7765,6.7127,6.6791,6.4538,6.6382,7.088,6.9363,7.1746,7.5269,7.2213,7.3941,7.6674,7.9098,7.6302,8.0193,7.9547,8.158,8.5476,9.0772,9.0395,9.1809,10.0162,10.2235,10.8083,10.8151,11.3146,11.1656,12.4618,13.2895,13.3671,13.4439,15.1275,15.2922,15.9771,16.868,16.1674,18.1961,18.1724,19.0251,20.3429,21.9677,22.2051,22.0417,23.118,24.9022,24.5619,22.9753,26.2105,26.1544,26.7882,27.561,26.9057,27.5431,27.1432,26.8945,27.5395,26.3299,27.5898
9353.244,4.385342,4.145683,4.27518,4.193346,4.085881,4.206385,4.183453,4.129047,4.051709,4.32149,4.36556,4.27698,4.33903,4.20324,4.20504,4.39613,4.2127,4.3638,4.1223,4.3103,4.2999,4.3624,4.3831,4.4676,4.5009,4.5526,4.4042,4.5238,4.6268,4.4564,4.656,4.6412,4.5544,4.4658,4.491,4.5486,4.4973,4.5157,4.469,4.5576,4.4609,4.5306,4.3516,4.4672,4.3988,4.4645,4.7239,4.5126,4.5967,4.5261,4.6933,4.6812,4.7819,4.7437,4.8035,4.6983,4.7905,4.8507,4.7513,5.2293,5.1951,5.1978,5.2136,5.3786,5.1425,5.2001,5.344,5.558,5.6084,5.3552,5.5292,5.6664,5.7023,5.8278,5.6659,5.6704,5.9739,6.1686,6.1969,6.2662,6.2603,6.3404,6.4344,6.75,6.6619,6.6884,6.4024,6.6174,7.0378,6.9078,7.1416,7.4595,7.1817,7.3606,7.6012,7.8768,7.5778,7.9451,7.8665,8.0391,8.4029,8.9267,8.8723,8.9982,9.7253,9.9672,10.4528,10.527,10.9312,10.7891,12.0022,12.7725,12.8381,12.8615,14.4456,14.6632,15.3215,16.2307,15.6084,17.5391,17.5728,18.4609,19.7388,21.3543,21.6515,21.4816,22.6308,24.4258,24.103,22.625,25.8543,25.8498,26.5728,27.3844,26.7585,27.3849,27.0638,26.804,27.509,26.326,27.629
9379.816,4.376344,4.137545,4.262993,4.201613,4.082885,4.198029,4.194892,4.137993,4.046147,4.32527,4.37097,4.24955,4.34991,4.2043,4.22625,4.37814,4.2142,4.3638,4.1098,4.3181,4.306,4.3589,4.3763,4.4816,4.4897,4.5618,4.3929,4.5439,4.6317,4.4395,4.6353,4.6116,4.5815,4.4615,4.4951,4.539,4.4866,4.5264,4.4615,4.5618,4.4695,4.5246,4.3522,4.4435,4.392,4.4884,4.6837,4.5076,4.578,4.5336,4.6752,4.6653,4.7531,4.7204,4.7948,4.7392,4.7621,4.8441,4.746,5.2254,5.2083,5.203,5.1944,5.3217,5.1478,5.1953,5.315,5.5515,5.5874,5.3656,5.4996,5.6398,5.7146,5.8123,5.6223,5.6429,5.97,6.1349,6.1474,6.2392,6.2581,6.3145,6.4077,6.6931,6.6281,6.6313,6.3508,6.5762,7.0009,6.866,7.0842,7.4413,7.1402,7.2845,7.5461,7.8168,7.5112,7.8634,7.7809,7.9597,8.2953,8.8177,8.7151,8.8141,9.496,9.6783,10.2375,10.2545,10.7186,10.5587,11.7298,12.3665,12.4315,12.4046,13.9404,14.0954,14.7527,15.5726,15.0175,16.8902,17.0143,17.8302,19.1093,20.6743,21.0672,20.978,22.1237,23.9171,23.6425,22.246,25.4664,25.4749,26.2496,27.1743,26.539,27.2581,26.884,26.6608,27.3459,26.2222,27.5
9406.388,4.380037,4.158883,4.279304,4.184524,4.092949,4.20696,4.189103,4.112638,4.055861,4.33471,4.3663,4.23397,4.33059,4.1946,4.23352,4.38874,4.2266,4.3429,4.1062,4.3201,4.3104,4.3585,4.3988,4.4876,4.5014,4.5595,4.4309,4.5284,4.6429,4.462,4.6607,4.6268,4.5728,4.4679,4.489,4.5462,4.4771,4.5197,4.4684,4.5673,4.4437,4.5201,4.3594,4.4235,4.3924,4.4744,4.7294,4.4826,4.5907,4.5156,4.696,4.6543,4.7463,4.7143,4.7807,4.7454,4.7647,4.8631,4.766,5.2074,5.1992,5.1644,5.1964,5.359,5.1291,5.2065,5.2985,5.5371,5.5549,5.3429,5.4973,5.6314,5.6854,5.804,5.6012,5.6255,5.9364,6.1003,6.1168,6.2367,6.1992,6.272,6.3796,6.679,6.6076,6.6044,6.3214,6.5321,6.9592,6.848,7.0554,7.4057,7.0929,7.2811,7.5151,7.7509,7.4391,7.7926,7.6836,7.8672,8.1827,8.6561,8.5957,8.7019,9.3553,9.4918,9.9469,9.9785,10.3649,10.2619,11.3603,11.9281,11.9734,11.9812,13.37,13.5559,14.2092,15.016,14.4551,16.3022,16.3823,17.239,18.5206,20.065,20.4487,20.4153,21.5737,23.3704,23.1259,21.7811,24.9496,25.0756,25.853,26.8017,26.2619,27.0279,26.7157,26.5527,27.2807,26.1676,27.4382
